TS3,NBL,3,Action.buy,1,84,32.9
TS3,NBL,4,Action.buy,1,85,32.3
TS3,NBL,5,Action.buy,1,116,31.7
TS3,NBL,6,Action.buy,1,118,31.1
TS3,NBL,7,Action.buy,1,150,30.5
TS3,NBL,8,Action.buy,1,153,29.9
TS3,FANG,3,Action.buy,1,25,108.17
TS3,FANG,4,Action.buy,1,26,105.4
TS3,FANG,5,Action.buy,1,36,102.63
TS3,FANG,6,Action.buy,1,37,99.86
TS3,FANG,7,Action.buy,1,47,97.09
TS3,FANG,8,Action.buy,1,49,94.32
RSO,HP,5,Action.buy,1,9,62.66
RSO,HP,6,Action.buy,1,10,62.45
RSO,HP,7,Action.buy,1,12,62.24
RSO,HP,8,Action.buy,1,13,62.04
RSO,HP,9,Action.buy,1,15,61.83
RSO,HP,10,Action.buy,1,16,61.62
RSO,HP,11,Action.buy,1,18,61.41
RSO,HP,12,Action.buy,1,21,61.2
RSO,HP,13,Action.buy,1,23,60.99
RSO,HP,14,Action.buy,1,26,60.78
RSO,HP,15,Action.buy,1,29,60.58
RSO,HP,16,Action.buy,1,33,60.37
RSO,HP,17,Action.buy,1,37,60.16
RSO,HP,18,Action.buy,1,42,59.95
RSO,HP,19,Action.buy,1,47,59.74
RSO,HP,20,Action.buy,1,53,59.53
RSO,WYNN,0,Action.buy,1,2,179.35
RSO,WYNN,1,Action.buy,1,2,178.69
RSO,WYNN,2,Action.buy,1,2,178.04
RSO,WYNN,3,Action.buy,1,3,177.39
RSO,WYNN,4,Action.buy,1,3,176.73
RSO,WYNN,5,Action.buy,1,3,176.08
RSO,WYNN,6,Action.buy,1,4,175.42
RSO,WYNN,7,Action.buy,1,4,174.77
RSO,WYNN,8,Action.buy,1,5,174.11
RSO,WYNN,9,Action.buy,1,5,173.46
RSO,WYNN,10,Action.buy,1,6,172.8
RSO,WYNN,11,Action.buy,1,7,172.15
RSO,WYNN,12,Action.buy,1,7,171.49
RSO,WYNN,13,Action.buy,1,8,170.84
RSO,WYNN,14,Action.buy,1,9,170.19
RSO,WYNN,15,Action.buy,1,11,169.53
RSO,WYNN,16,Action.buy,1,12,168.88
RSO,WYNN,17,Action.buy,1,13,168.22
RSO,WYNN,18,Action.buy,1,15,167.57
RSO,WYNN,19,Action.buy,1,17,166.91
RSO,WYNN,20,Action.buy,1,19,166.26
RSO,NBL,0,Action.buy,1,10,34.17
RSO,NBL,1,Action.buy,1,11,34.07
RSO,NBL,2,Action.buy,1,12,33.96
RSO,NBL,3,Action.buy,1,14,33.85
RSO,NBL,4,Action.buy,1,15,33.74
RSO,NBL,5,Action.buy,1,17,33.63
RSO,NBL,6,Action.buy,1,19,33.53
RSO,NBL,7,Action.buy,1,22,33.42
RSO,NBL,8,Action.buy,1,24,33.31
RSO,NBL,9,Action.buy,1,27,33.2
RSO,NBL,10,Action.buy,1,31,33.09
RSO,NBL,11,Action.buy,1,34,32.99
RSO,NBL,12,Action.buy,1,39,32.88
RSO,NBL,13,Action.buy,1,43,32.77
RSO,NBL,14,Action.buy,1,49,32.66
RSO,NBL,15,Action.buy,1,55,32.56
RSO,NBL,16,Action.buy,1,62,32.45
RSO,NBL,17,Action.buy,1,69,32.34
RSO,NBL,18,Action.buy,1,78,32.23
RSO,NBL,19,Action.buy,1,87,32.12
RSO,NBL,20,Action.buy,1,98,32.02
100H,SKX,2,Action.buy,1,31,28.69
100H,SKX,3,Action.buy,1,35,28.59
100H,SKX,4,Action.buy,1,39,28.5
100H,SKX,5,Action.buy,1,44,28.41
100H,SKX,6,Action.buy,1,50,28.31
100H,SKX,7,Action.buy,1,56,28.22
100H,SKX,8,Action.buy,1,63,28.12
100H,SKX,9,Action.buy,1,71,28.03
100H,SKX,10,Action.buy,1,79,27.94
100H,SKX,11,Action.buy,1,89,27.84
100H,SKX,12,Action.buy,1,100,27.75
100H,SKX,13,Action.buy,1,113,27.66
100H,SKX,14,Action.buy,1,127,27.56
100H,FANG,9,Action.buy,1,18,108.58
100H,FANG,10,Action.buy,1,21,107.91
100H,FANG,11,Action.buy,1,23,107.25
100H,FANG,12,Action.buy,1,26,106.58
100H,FANG,13,Action.buy,1,29,105.92
100H,FANG,14,Action.buy,1,33,105.25
100H,PE,8,Action.buy,1,67,26.44
100H,PE,9,Action.buy,1,75,26.26
100H,PE,10,Action.buy,1,85,26.09
100H,PE,11,Action.buy,1,96,25.91
100H,PE,12,Action.buy,1,108,25.74
100H,PE,13,Action.buy,1,122,25.57
100H,PE,14,Action.buy,1,137,25.39
