BONNH,NBL,1,Action.buy,1,90,32.92
BONNH,NBL,2,Action.buy,1,90,32.87
BONNH,NBL,3,Action.buy,1,90,32.82
BONNH,NBL,4,Action.buy,1,90,32.77
BONNH,NBL,5,Action.buy,1,90,32.72
BONNH,NBL,6,Action.buy,1,91,32.67
BONNH,NBL,7,Action.buy,1,91,32.62
BONNH,NBL,8,Action.buy,1,91,32.57
BONNH,MRTX,0,Action.buy,1,79,37.29
BONNH,MRTX,1,Action.buy,1,80,37.15
BONNH,MRTX,2,Action.buy,1,80,37.01
BONNH,MRTX,3,Action.buy,1,80,36.87
BONNH,MRTX,4,Action.buy,1,81,36.73
BONNH,MRTX,5,Action.buy,1,81,36.59
BONNH,MRTX,6,Action.buy,1,81,36.45
BONNH,MRTX,7,Action.buy,1,81,36.31
BONNH,MRTX,8,Action.buy,1,82,36.17
BONNH,NEM,0,Action.buy,1,81,36.34
BONNH,NEM,1,Action.buy,1,81,36.31
BONNH,NEM,2,Action.buy,1,82,36.28
BONNH,NEM,3,Action.buy,1,82,36.25
BONNH,NEM,4,Action.buy,1,82,36.22
BONNH,NEM,5,Action.buy,1,82,36.19
BONNH,NEM,6,Action.buy,1,82,36.16
BONNH,NEM,7,Action.buy,1,82,36.13
BONNH,NEM,8,Action.buy,1,82,36.1
BONNH,ABR,0,Action.buy,1,331,8.94
BONNH,ABR,1,Action.buy,1,331,8.93
BONNH,ABR,2,Action.buy,1,331,8.92
BONNH,ABR,3,Action.buy,1,332,8.91
BONNH,ABR,4,Action.buy,1,332,8.9
BONNH,ABR,5,Action.buy,1,333,8.89
BONNH,ABR,6,Action.buy,1,333,8.88
BONNH,ABR,7,Action.buy,1,333,8.87
BONNH,ABR,8,Action.buy,1,334,8.86
BON,CLSD,0,Action.buy,1,339,8.73
BON,CLSD,1,Action.buy,1,341,8.67
BON,CLSD,2,Action.buy,1,343,8.61
BON,CLSD,3,Action.buy,1,346,8.55
BON,CLSD,4,Action.buy,1,348,8.49
BON,CLSD,5,Action.buy,1,351,8.43
BON,CLSD,6,Action.buy,1,353,8.37
BON,CLSD,7,Action.buy,1,356,8.31
BON,CLSD,8,Action.buy,1,358,8.25
BON,MRTX,0,Action.buy,1,79,37.29
BON,MRTX,1,Action.buy,1,80,37.15
BON,MRTX,2,Action.buy,1,80,37.01
BON,MRTX,3,Action.buy,1,80,36.87
BON,MRTX,4,Action.buy,1,81,36.73
BON,MRTX,5,Action.buy,1,81,36.59
BON,MRTX,6,Action.buy,1,81,36.45
BON,MRTX,7,Action.buy,1,81,36.31
BON,MRTX,8,Action.buy,1,82,36.17
BON,NOG,0,Action.buy,1,1227,2.41
BON,NOG,1,Action.buy,1,1232,2.4
BON,NOG,2,Action.buy,1,1237,2.39
BON,NOG,3,Action.buy,1,1242,2.38
BON,NOG,4,Action.buy,1,1248,2.37
BON,NOG,5,Action.buy,1,1253,2.36
BON,NOG,6,Action.buy,1,1258,2.35
BON,NOG,7,Action.buy,1,1264,2.34
BON,NOG,8,Action.buy,1,1269,2.33
BON,GXP,0,Action.buy,1,97,30.39
BON,GXP,1,Action.buy,1,97,30.36
BON,GXP,2,Action.buy,1,97,30.33
BON,GXP,3,Action.buy,1,98,30.3
BON,GXP,4,Action.buy,1,98,30.27
BON,GXP,5,Action.buy,1,98,30.24
BON,GXP,6,Action.buy,1,98,30.21
BON,GXP,7,Action.buy,1,98,30.18
BON,GXP,8,Action.buy,1,98,30.15
BON,AOBC,0,Action.buy,1,253,11.68
BON,AOBC,1,Action.buy,1,254,11.66
BON,AOBC,2,Action.buy,1,254,11.64
BON,AOBC,3,Action.buy,1,254,11.62
BON,AOBC,4,Action.buy,1,255,11.6
BON,AOBC,5,Action.buy,1,255,11.58
BON,AOBC,6,Action.buy,1,256,11.56
BON,AOBC,7,Action.buy,1,256,11.54
BON,AOBC,8,Action.buy,1,257,11.52
BON,POR,0,Action.buy,1,75,39.25
BON,POR,1,Action.buy,1,75,39.21
BON,POR,2,Action.buy,1,75,39.17
BON,POR,3,Action.buy,1,76,39.13
BON,POR,4,Action.buy,1,76,39.09
BON,POR,5,Action.buy,1,76,39.05
BON,POR,6,Action.buy,1,76,39.01
BON,POR,7,Action.buy,1,76,38.97
BON,POR,8,Action.buy,1,76,38.93
BON,ABR,0,Action.buy,1,331,8.94
BON,ABR,1,Action.buy,1,331,8.93
BON,ABR,2,Action.buy,1,331,8.92
BON,ABR,3,Action.buy,1,332,8.91
BON,ABR,4,Action.buy,1,332,8.9
BON,ABR,5,Action.buy,1,333,8.89
BON,ABR,6,Action.buy,1,333,8.88
BON,ABR,7,Action.buy,1,333,8.87
BON,ABR,8,Action.buy,1,334,8.86
SOR2,FANG,0,Action.buy,1,83,107.23
SOR2,FANG,1,Action.buy,1,83,106.75
SOR2,FANG,2,Action.buy,1,83,106.26
SOR2,PE,0,Action.buy,1,340,26.07
SOR2,PE,1,Action.buy,1,342,25.96
SOR2,PE,2,Action.buy,1,343,25.84
SOR2,REI,0,Action.buy,1,742,11.96
SOR2,REI,1,Action.buy,1,746,11.89
SOR2,REI,2,Action.buy,1,750,11.82
SOR2,REPH,0,Action.buy,1,1814,4.89
SOR2,REPH,1,Action.buy,1,1844,4.81
SOR2,REPH,2,Action.buy,1,1879,4.72
SOR2,WHD,0,Action.buy,1,302,29.42
SOR2,WHD,1,Action.buy,1,303,29.25
SOR2,WHD,2,Action.buy,1,305,29.08
